,0
2003-01-04,1.0196505
2003-01-05,1.01943
2003-01-06,1.0191247
2003-01-07,1.0194018
2003-01-08,1.0191618
2003-01-09,1.0187879
2003-01-10,1.0191174
2003-01-11,1.0182633
2003-01-12,1.0187228
2003-01-13,1.019089
2003-01-14,1.0186919
2003-01-15,1.0165375
2003-01-16,1.0166107
2003-01-17,1.0152593
2003-01-18,1.0145261
2003-01-19,1.0154629
2003-01-20,1.0158327
2003-01-21,1.0152736
2003-01-22,1.0154359
2003-01-23,1.0155141
2003-01-24,1.0153421
2003-01-25,1.0160861
2003-01-26,1.0156475
2003-01-27,1.0170549
2003-01-28,1.016262
2003-01-29,1.0164733
2003-01-30,1.0165967
2003-01-31,1.01774
2003-02-01,1.0175674
2003-02-02,1.015992
2003-02-03,1.0172745
2003-02-04,1.0169438
2003-02-05,1.0170059
2003-02-06,1.0170747
2003-02-07,1.0167247
2003-02-08,1.016935
2003-02-09,1.0172781
2003-02-10,1.0165042
2003-02-11,1.0169054
2003-02-12,1.016026
2003-02-13,1.0164777
2003-02-14,1.0155468
2003-02-15,1.0160156
2003-02-16,1.0171417
2003-02-17,1.0179384
2003-02-18,1.0181268
2003-02-19,1.0184194
2003-02-20,1.0181614
2003-02-21,1.0184078
2003-02-22,1.0183295
2003-02-23,1.0176858
2003-02-24,1.0181406
2003-02-25,1.0186952
2003-02-26,1.017072
2003-02-27,1.0179689
2003-02-28,1.0187013
2003-03-01,1.0179139
2003-03-02,1.0192654
2003-03-03,1.0186272
2003-03-04,1.0190908
2003-03-05,1.0194873
2003-03-06,1.0193108
2003-03-07,1.0191494
2003-03-08,1.0193157
2003-03-09,1.0190626
2003-03-10,1.0191759
2003-03-11,1.0194224
2003-03-12,1.0192201
2003-03-13,1.0199383
2003-03-14,1.0192835
2003-03-15,1.0194807
2003-03-16,1.019377
2003-03-17,1.0193805
2003-03-18,1.019027
2003-03-19,1.0192615
2003-03-20,1.0187395
2003-03-21,1.0196152
2003-03-22,1.0204678
2003-03-23,1.0199035
2003-03-24,1.0199955
2003-03-25,1.0199195
2003-03-26,1.0199394
2003-03-27,1.0195203
2003-03-28,1.019793
2003-03-29,1.0201676
2003-03-30,1.020023
2003-03-31,1.0199946
2003-04-01,1.0200881
2003-04-02,1.0200353
2003-04-03,1.0199558
2003-04-04,1.0200264
2003-04-05,1.0207422
2003-04-06,1.0201383
2003-04-07,1.0205879
2003-04-08,1.0203362
2003-04-09,1.0203542
2003-04-10,1.0209888
2003-04-11,1.02056
2003-04-12,1.0199032
2003-04-13,1.0204834
2003-04-14,1.0201461
2003-04-15,1.0202348
2003-04-16,1.020288
2003-04-17,1.0207686
2003-04-18,1.0204303
2003-04-19,1.020189
2003-04-20,1.0204625
2003-04-21,1.0196947
2003-04-22,1.0196637
2003-04-23,1.0202179
2003-04-24,1.0205829
2003-04-25,1.0201553
2003-04-26,1.0209686
2003-04-27,1.0205693
2003-04-28,1.0206428
2003-04-29,1.020727
2003-04-30,1.0203564
2003-05-01,1.020431
2003-05-02,1.020505
2003-05-03,1.0208952
2003-05-04,1.0206107
2003-05-05,1.0223516
2003-05-06,1.0212871
2003-05-07,1.0229726
2003-05-08,1.0233821
2003-05-09,1.0236384
2003-05-10,1.02364
2003-05-11,1.0235535
2003-05-12,1.024646
2003-05-13,1.0239464
2003-05-14,1.0248024
2003-05-15,1.0244651
2003-05-16,1.024454
2003-05-17,1.02441
2003-05-18,1.024443
2003-05-19,1.0224931
2003-05-20,1.023781
2003-05-21,1.0240679
2003-05-22,1.0234472
2003-05-23,1.0250669
2003-05-24,1.024625
2003-05-25,1.0246906
2003-05-26,1.0249537
2003-05-27,1.0247564
2003-05-28,1.0260866
2003-05-29,1.0252649
2003-05-30,1.0243014
2003-05-31,1.0252168
2003-06-01,1.0249472
2003-06-02,1.0229251
2003-06-03,1.0243616
2003-06-04,1.0228152
2003-06-05,1.0233667
2003-06-06,1.0173817
2003-06-07,1.021184
2003-06-08,1.005957
2003-06-09,1.0108393
2003-06-10,1.0145239
2003-06-11,1.0133468
2003-06-12,1.0129036
2003-06-13,1.016568
2003-06-14,1.0142719
2003-06-15,1.0113858
2003-06-16,1.0140717
2003-06-17,1.0138327
2003-06-18,1.0152984
2003-06-19,1.0144002
2003-06-20,1.0175127
2003-06-21,1.0157356
2003-06-22,1.0183438
2003-06-23,1.0171971
2003-06-24,1.0181046
2003-06-25,1.0638448
2003-06-26,1.0374001
2003-06-27,1.037836
2003-06-28,1.0461462
2003-06-29,1.0455399
2003-06-30,1.0431553
2003-07-01,1.0429149
2003-07-02,1.0438684
2003-07-03,1.039135
2003-07-04,1.0379642
2003-07-05,1.0403137
2003-07-06,1.0348454
2003-07-07,1.0377053
2003-07-08,1.0226625
2003-07-09,1.0317421
2003-07-10,1.0218283
2003-07-11,1.0011392
2003-07-12,1.0225524
2003-07-13,1.0155356
2003-07-14,1.0130702
2003-07-15,1.0206426
2003-07-16,1.0163954
2003-07-17,1.0206556
2003-07-18,1.019226
2003-07-19,1.018572
2003-07-20,1.0201247
2003-07-21,1.0193086
2003-07-22,1.0239621
2003-07-23,1.0211321
2003-07-24,1.0233965
2003-07-25,1.0228313
2003-07-26,1.0357729
2003-07-27,1.0314292
2003-07-28,1.0381649
2003-07-29,1.034757
2003-07-30,1.0347599
2003-07-31,1.0461363
2003-08-01,1.038506
2003-08-02,1.0416042
2003-08-03,1.0420659
2003-08-04,1.0403092
2003-08-05,1.0412023
2003-08-06,1.0411927
2003-08-07,1.0391587
2003-08-08,1.0405157
2003-08-09,1.041183
2003-08-10,1.0402822
2003-08-11,1.0472264
2003-08-12,1.0518202
2003-08-13,1.0481739
2003-08-14,1.0552446
2003-08-15,1.0517329
2003-08-16,1.0530965
2003-08-17,1.0533544
2003-08-18,1.0498401
2003-08-19,1.0520892
2003-08-20,1.0550164
2003-08-21,1.0531088
2003-08-22,1.0534048
2003-08-23,1.0565087
2003-08-24,1.0543413
2003-08-25,1.0571525
2003-08-26,1.0559982
2003-08-27,1.0550406
2003-08-28,1.0529941
2003-08-29,1.05063
2003-08-30,1.0488389
2003-08-31,1.0508164
2003-09-01,1.0467305
2003-09-02,1.0487897
2003-09-03,1.0443004
2003-09-04,1.0466013
2003-09-05,1.0461434
2003-09-06,1.0497283
2003-09-07,1.0474894
2003-09-08,1.0473776
2003-09-09,1.0481972
2003-09-10,1.0489703
2003-09-11,1.0481807
2003-09-12,1.0477076
2003-09-13,1.0534018
2003-09-14,1.0494046
2003-09-15,1.0520326
2003-09-16,1.0516077
2003-09-17,1.0510747
2003-09-18,1.0515714
2003-09-19,1.0512513
2003-09-20,1.0512991
2003-09-21,1.0484134
2003-09-22,1.0442652
2003-09-23,1.0479845
2003-09-24,1.0523579
2003-09-25,1.0481901
2003-09-26,1.0483651
2003-09-27,1.0496315
2003-09-28,1.046892
2003-09-29,1.0206305
