,0
2015-06-04,989862
2015-06-05,993525
2015-06-06,995625
2015-06-07,993882
2015-06-08,993556
2015-06-09,992287
2015-06-10,990681
2015-06-11,989039
2015-06-12,986806
2015-06-13,988635
2015-06-14,988382
2015-06-15,993018
2015-06-16,994458
2015-06-17,994973
2015-06-18,995488
2015-06-19,995130
2015-06-20,996265
2015-06-21,993006
2015-06-22,993905
2015-06-23,992489
2015-06-24,992743
2015-06-25,994651
2015-06-26,994808
2015-06-27,995816
2015-06-28,994489
2015-06-29,995049
2015-06-30,993603
2015-07-01,992077
2015-07-02,990531
2015-07-03,988813
2015-07-04,989404
2015-07-05,990334
2015-07-06,989761
2015-07-07,988377
2015-07-08,984151
2015-07-09,975113
2015-07-10,977732
2015-07-11,980520
2015-07-12,979224
2015-07-13,987247
2015-07-14,987241
2015-07-15,985049
2015-07-16,990030
2015-07-17,990501
2015-07-18,990993
2015-07-19,990991
2015-07-20,990852
2015-07-21,990946
2015-07-22,989763
2015-07-23,991197
2015-07-24,992906
2015-07-25,981718
2015-07-26,979662
2015-07-27,979065
2015-07-28,976218
2015-07-29,988166
2015-07-30,988822
2015-07-31,989685
2015-08-01,988556
2015-08-02,987774
2015-08-03,988870
2015-08-04,987729
2015-08-05,991133
2015-08-06,991493
2015-08-07,989740
2015-08-08,989633
2015-08-09,989019
2015-08-10,988820
2015-08-11,991972
2015-08-12,992180
2015-08-13,991214
2015-08-14,991588
2015-08-15,989298
2015-08-16,990099
2015-08-17,991186
2015-08-18,989121
2015-08-19,983026
2015-08-20,983241
2015-08-21,982731
2015-08-22,983793
2015-08-23,991071
2015-08-24,991167
2015-08-25,990668
2015-08-26,991146
2015-08-27,990224
2015-08-28,985079
2015-08-29,984336
2015-08-30,985042
2015-08-31,985089
2015-09-01,990417
2015-09-02,992634
2015-09-03,991057
2015-09-04,991563
2015-09-05,990510
2015-09-06,991056
2015-09-07,991962
2015-09-08,992210
2015-09-09,993637
2015-09-10,992886
2015-09-11,992895
2015-09-12,992187
2015-09-13,991890
2015-09-14,990332
2015-09-15,991006
2015-09-16,992490
2015-09-17,992234
2015-09-18,994769
2015-09-19,993782
2015-09-20,993457
2015-09-21,993207
2015-09-22,992323
2015-09-23,992070
2015-09-24,987052
2015-09-25,988254
2015-09-26,987841
2015-09-27,988357
2015-09-28,992439
2015-09-29,991026
2015-09-30,990375
2015-10-01,991326
2015-10-02,992503
2015-10-03,993470
2015-10-04,994656
2015-10-05,993092
2015-10-06,992018
2015-10-07,989776
2015-10-08,988662
2015-10-09,988952
2015-10-10,990338
2015-10-11,991728
2015-10-12,993431
2015-10-13,992477
2015-10-14,990777
2015-10-15,992173
2015-10-16,991121
2015-10-17,992681
2015-10-18,994029
2015-10-19,993089
2015-10-20,993863
2015-10-21,994044
2015-10-22,994076
2015-10-23,992717
2015-10-24,993274
2015-10-25,992432
2015-10-26,992013
2015-10-27,993585
2015-10-28,992494
2015-10-29,994062
2015-10-30,993689
2015-10-31,994662
2015-11-01,992855
2015-11-02,992385
2015-11-03,993333
2015-11-04,992916
2015-11-05,994889
2015-11-06,995431
2015-11-07,995552
2015-11-08,995146
2015-11-09,995022
2015-11-10,993758
2015-11-11,993979
2015-11-12,994378
2015-11-13,995648
2015-11-14,996267
2015-11-15,996572
2015-11-16,994838
2015-11-17,993879
2015-11-18,994751
2015-11-19,994035
2015-11-20,995330
2015-11-21,994260
2015-11-22,993647
2015-11-23,993389
2015-11-24,992554
2015-11-25,992124
2015-11-26,991511
2015-11-27,992050
2015-11-28,991822
2015-11-29,992731
2015-11-30,991293
2015-12-01,991075
2015-12-02,990723
2015-12-03,990295
2015-12-04,993452
2015-12-05,993009
2015-12-06,994136
2015-12-07,993106
2015-12-08,992215
2015-12-09,991767
2015-12-10,991710
2015-12-11,991551
2015-12-12,991709
2015-12-13,992455
2015-12-14,992488
2015-12-15,994502
2015-12-16,993181
2015-12-17,993164
2015-12-18,993184
2015-12-19,992397
2015-12-20,993740
2015-12-21,993027
2015-12-22,993645
2015-12-23,992889
2015-12-24,993173
2015-12-25,992838
2015-12-26,992234
2015-12-27,992173
2015-12-28,991015
2015-12-29,992183
2015-12-30,992391
2015-12-31,991631
2016-01-01,991080
2016-01-02,989915
2016-01-03,989515
2016-01-04,989360
2016-01-05,988877
2016-01-06,989792
2016-01-07,990879
2016-01-08,992263
2016-01-09,992857
2016-01-10,993451
2016-01-11,992929
2016-01-12,992495
2016-01-13,992972
2016-01-14,992209
2016-01-15,991936
2016-01-16,992717
2016-01-17,993354
2016-01-18,993004
2016-01-19,992491
2016-01-20,990809
2016-01-21,991397
2016-01-22,992094
2016-01-23,991682
2016-01-24,991530
2016-01-25,990893
2016-01-26,990540
2016-01-27,992353
2016-01-28,994579
2016-01-29,994930
2016-01-30,995982
2016-01-31,994408
2016-02-01,993182
2016-02-02,992732
2016-02-03,991980
2016-02-04,992029
2016-02-05,992313
2016-02-06,993039
2016-02-07,992532
2016-02-08,993293
2016-02-09,992847
2016-02-10,991802
2016-02-11,992325
2016-02-12,992491
2016-02-13,992876
2016-02-14,993389
2016-02-15,993467
2016-02-16,992401
2016-02-17,993285
2016-02-18,993206
2016-02-19,993408
2016-02-20,993581
2016-02-21,992875
2016-02-22,993180
2016-02-23,993265
2016-02-24,993661
2016-02-25,994116
2016-02-26,993330
2016-02-27,992107
2016-02-28,992348
2016-02-29,993145
2016-03-01,994302
2016-03-02,994527
2016-03-03,994709
2016-03-04,993363
2016-03-05,992433
2016-03-06,993887
2016-03-07,993551
2016-03-08,994492
2016-03-09,995444
2016-03-10,994592
2016-03-11,995463
2016-03-12,994465
2016-03-13,993905
2016-03-14,993468
2016-03-15,993144
2016-03-16,992827
2016-03-17,993174
2016-03-18,994017
2016-03-19,993343
2016-03-20,993818
2016-03-21,992970
2016-03-22,992944
2016-03-23,993431
2016-03-24,994180
2016-03-25,995391
2016-03-26,995118
2016-03-27,995644
2016-03-28,995516
2016-03-29,994705
2016-03-30,993398
2016-03-31,992524
2016-04-01,991834
2016-04-02,992491
2016-04-03,994152
2016-04-04,994308
2016-04-05,995295
2016-04-06,993742
2016-04-07,993057
2016-04-08,993060
2016-04-09,992203
2016-04-10,993590
2016-04-11,993586
2016-04-12,994479
2016-04-13,994037
2016-04-14,994009
2016-04-15,993818
2016-04-16,993275
2016-04-17,993445
2016-04-18,993351
2016-04-19,993659
2016-04-20,992272
2016-04-21,993334
2016-04-22,992275
2016-04-23,992442
2016-04-24,991598
2016-04-25,990623
2016-04-26,991477
2016-04-27,991890
2016-04-28,994322
2016-04-29,995075
2016-04-30,995033
2016-05-01,984567
2016-05-02,982760
2016-05-03,982916
2016-05-04,982277
2016-05-05,992675
2016-05-06,994830
2016-05-07,995004
2016-05-08,995951
2016-05-09,996208
2016-05-10,995473
2016-05-11,995621
2016-05-12,995446
2016-05-13,995099
2016-05-14,995599
2016-05-15,995159
2016-05-16,994425
2016-05-17,993840
2016-05-18,993203
2016-05-19,992746
2016-05-20,989945
2016-05-21,987763
2016-05-22,987710
2016-05-23,988056
2016-05-24,991673
2016-05-25,994027
2016-05-26,994331
2016-05-27,994571
2016-05-28,991863
2016-05-29,991457
2016-05-30,992080
2016-05-31,991771
2016-06-01,994540
2016-06-02,993454
2016-06-03,993633
2016-06-04,993222
2016-06-05,991188
2016-06-06,991860
2016-06-07,984551
2016-06-08,982863
2016-06-09,983205
2016-06-10,984234
2016-06-11,990205
2016-06-12,986820
2016-06-13,987268
2016-06-14,986359
2016-06-15,985907
2016-06-16,990028
2016-06-17,990341
2016-06-18,984395
2016-06-19,983411
2016-06-20,983842
2016-06-21,982347
2016-06-22,988950
2016-06-23,981723
2016-06-24,978967
2016-06-25,980408
2016-06-26,980074
2016-06-27,985940
2016-06-28,988605
2016-06-29,988396
2016-06-30,987612
2016-07-01,989223
2016-07-02,989375
2016-07-03,990954
2016-07-04,992814
2016-07-05,993394
2016-07-06,993763
2016-07-07,991532
2016-07-08,990688
2016-07-09,991745
2016-07-10,989929
2016-07-11,991676
2016-07-12,990079
2016-07-13,992103
2016-07-14,994316
2016-07-15,994720
2016-07-16,995312
2016-07-17,992726
2016-07-18,992547
2016-07-19,983060
2016-07-20,984362
2016-07-21,985611
2016-07-22,985811
2016-07-23,994825
2016-07-24,994090
2016-07-25,993317
2016-07-26,993147
2016-07-27,992589
2016-07-28,993132
2016-07-29,993553
2016-07-30,989564
2016-07-31,990546
2016-08-01,990863
2016-08-02,990348
2016-08-03,994373
2016-08-04,992347
2016-08-05,992653
2016-08-06,992133
2016-08-07,992987
2016-08-08,993631
2016-08-09,992983
2016-08-10,993611
2016-08-11,992343
2016-08-12,993006
2016-08-13,969808
2016-08-14,969286
2016-08-15,966073
2016-08-16,966844
2016-08-17,989393
2016-08-18,990293
2016-08-19,994228
2016-08-20,993045
2016-08-21,993005
2016-08-22,991407
2016-08-23,990843
2016-08-24,990891
2016-08-25,991945
2016-08-26,989717
2016-08-27,987486
2016-08-28,989457
2016-08-29,988271
2016-08-30,991846
2016-08-31,983458
2016-09-01,982105
2016-09-02,982861
2016-09-03,982575
2016-09-04,992960
2016-09-05,991398
2016-09-06,991525
2016-09-07,990079
2016-09-08,990928
2016-09-09,991158
2016-09-10,991263
2016-09-11,990510
2016-09-12,989756
2016-09-13,986202
2016-09-14,985434
2016-09-15,987251
2016-09-16,987922
2016-09-17,992899
2016-09-18,993636
2016-09-19,993435
2016-09-20,993668
2016-09-21,993363
2016-09-22,993744
2016-09-23,993853
2016-09-24,992277
2016-09-25,991937
2016-09-26,980981
2016-09-27,982237
2016-09-28,982366
2016-09-29,983345
2016-09-30,992553
2016-10-01,992432
2016-10-02,991601
2016-10-03,990307
2016-10-04,991235
2016-10-05,990709
2016-10-06,994044
2016-10-07,993661
2016-10-08,993903
2016-10-09,992866
2016-10-10,991470
2016-10-11,991428
2016-10-12,991196
2016-10-13,992919
2016-10-14,991338
2016-10-15,993265
2016-10-16,993952
2016-10-17,994256
2016-10-18,995736
2016-10-19,994664
2016-10-20,994396
2016-10-21,990662
2016-10-22,990932
2016-10-23,990558
2016-10-24,991220
2016-10-25,994669
2016-10-26,994967
2016-10-27,995404
2016-10-28,995056
2016-10-29,994522
2016-10-30,994107
2016-10-31,994545
2016-11-01,992933
2016-11-02,992438
2016-11-03,992740
2016-11-04,990547
2016-11-05,992189
2016-11-06,993119
2016-11-07,992547
2016-11-08,994666
2016-11-09,993761
2016-11-10,993230
2016-11-11,992558
2016-11-12,992561
2016-11-13,993188
2016-11-14,993009
2016-11-15,994293
2016-11-16,994114
2016-11-17,994219
2016-11-18,994664
2016-11-19,994556
2016-11-20,995068
2016-11-21,995343
2016-11-22,995552
2016-11-23,994906
2016-11-24,994086
2016-11-25,993144
2016-11-26,992629
2016-11-27,992379
2016-11-28,992956
2016-11-29,994188
2016-11-30,993836
2016-12-01,995132
2016-12-02,995101
2016-12-03,994203
2016-12-04,994396
2016-12-05,993441
2016-12-06,993434
2016-12-07,993645
2016-12-08,993225
2016-12-09,993282
2016-12-10,992342
2016-12-11,992937
2016-12-12,993795
2016-12-13,994161
2016-12-14,993402
2016-12-15,992274
2016-12-16,991504
2016-12-17,991140
2016-12-18,992798
2016-12-19,993019
2016-12-20,992826
2016-12-21,991956
2016-12-22,992107
2016-12-23,992256
2016-12-24,993277
2016-12-25,992712
2016-12-26,992688
2016-12-27,992449
2016-12-28,992014
2016-12-29,993431
2016-12-30,992980
2016-12-31,993443
2017-01-01,993796
2017-01-02,994524
2017-01-03,994221
2017-01-04,991954
2017-01-05,992720
2017-01-06,992924
2017-01-07,993798
2017-01-08,993605
2017-01-09,993813
2017-01-10,992941
2017-01-11,993151
2017-01-12,993820
2017-01-13,993310
2017-01-14,993166
2017-01-15,991629
2017-01-16,991770
2017-01-17,0
2017-01-18,992942
2017-01-19,993204
2017-01-20,993635
2017-01-21,993193
2017-01-22,992944
2017-01-23,993784
2017-01-24,992920
2017-01-25,993527
2017-01-26,993188
2017-01-27,992766
2017-01-28,992594
2017-01-29,992063
2017-01-30,992391
2017-01-31,992230
2017-02-01,992211
2017-02-02,992568
2017-02-03,992756
2017-02-04,992165
2017-02-05,992081
2017-02-06,991231
2017-02-07,991719
2017-02-08,992774
2017-02-09,993424
2017-02-10,994286
2017-02-11,993458
2017-02-12,992723
2017-02-13,992621
2017-02-14,992524
2017-02-15,993873
2017-02-16,994209
2017-02-17,994885
2017-02-18,994839
2017-02-19,993824
2017-02-20,993470
2017-02-21,992895
2017-02-22,992966
2017-02-23,993493
2017-02-24,995547
2017-02-25,995497
2017-02-26,995339
2017-02-27,994885
2017-02-28,993384
2017-03-01,992624
2017-03-02,991688
2017-03-03,992151
2017-03-04,992730
2017-03-05,993478
2017-03-06,993603
2017-03-07,993500
2017-03-08,992579
2017-03-09,991860
2017-03-10,992482
2017-03-11,991846
2017-03-12,993519
2017-03-13,994394
2017-03-14,995022
2017-03-15,995558
2017-03-16,994459
2017-03-17,994589
2017-03-18,992155
2017-03-19,992530
2017-03-20,992683
2017-03-21,992883
2017-03-22,994773
2017-03-23,994381
2017-03-24,994983
2017-03-25,994778
2017-03-26,995528
2017-03-27,995370
2017-03-28,995850
2017-03-29,995764
2017-03-30,995562
2017-03-31,994966
2017-04-01,994734
2017-04-02,994221
2017-04-03,992875
2017-04-04,994197
2017-04-05,993637
2017-04-06,993962
2017-04-07,995412
2017-04-08,995886
2017-04-09,996131
2017-04-10,996194
2017-04-11,996292
2017-04-12,995070
2017-04-13,995491
2017-04-14,995381
2017-04-15,994970
2017-04-16,995302
2017-04-17,994006
2017-04-18,993900
2017-04-19,991774
2017-04-20,990246
2017-04-21,990322
2017-04-22,990678
2017-04-23,991609
2017-04-24,993017
2017-04-25,993134
2017-04-26,992829
2017-04-27,993728
2017-04-28,993331
2017-04-29,993684
2017-04-30,993789
2017-05-01,993885
2017-05-02,994569
2017-05-03,994277
2017-05-04,993165
2017-05-05,992497
2017-05-06,990960
2017-05-07,991844
2017-05-08,993230
2017-05-09,978105
2017-05-10,979187
2017-05-11,978845
2017-05-12,978838
2017-05-13,994102
2017-05-14,995097
2017-05-15,995315
2017-05-16,994765
2017-05-17,995535
2017-05-18,994808
2017-05-19,994736
2017-05-20,994605
2017-05-21,991487
2017-05-22,990076
2017-05-23,988328
2017-05-24,988425
2017-05-25,990229
2017-05-26,991332
2017-05-27,986939
2017-05-28,987144
2017-05-29,988593
2017-05-30,983475
2017-05-31,988940
2017-06-01,988175
2017-06-02,988133
2017-06-03,993254
2017-06-04,993748
2017-06-05,994438
2017-06-06,994337
2017-06-07,990571
2017-06-08,989861
2017-06-09,984489
2017-06-10,979033
2017-06-11,981879
2017-06-12,983169
2017-06-13,987564
2017-06-14,992586
2017-06-15,993370
2017-06-16,992711
2017-06-17,993003
2017-06-18,993611
2017-06-19,993993
2017-06-20,992788
2017-06-21,994248
2017-06-22,993118
2017-06-23,991612
2017-06-24,991845
2017-06-25,983223
2017-06-26,982818
2017-06-27,983885
2017-06-28,980363
2017-06-29,987408
2017-06-30,988494
2017-07-01,987166
2017-07-02,990476
2017-07-03,990168
2017-07-04,989669
2017-07-05,990581
2017-07-06,992298
2017-07-07,993975
2017-07-08,993935
2017-07-09,994921
2017-07-10,993960
2017-07-11,993921
2017-07-12,994340
2017-07-13,993444
2017-07-14,993131
2017-07-15,993466
2017-07-16,992441
2017-07-17,990302
2017-07-18,989189
2017-07-19,988248
2017-07-20,989482
2017-07-21,990163
2017-07-22,990337
2017-07-23,989068
2017-07-24,988323
2017-07-25,989276
2017-07-26,989348
2017-07-27,990751
2017-07-28,990698
2017-07-29,989216
2017-07-30,990543
2017-07-31,990000
2017-08-01,990143
2017-08-02,992002
2017-08-03,991567
2017-08-04,991399
2017-08-05,991764
2017-08-06,992870
2017-08-07,992217
2017-08-08,993468
2017-08-09,993449
2017-08-10,992564
2017-08-11,990845
2017-08-12,990006
2017-08-13,990568
2017-08-14,990075
2017-08-15,992278
2017-08-16,991837
2017-08-17,991250
2017-08-18,990332
2017-08-19,989433
2017-08-20,989551
2017-08-21,988404
2017-08-22,990515
2017-08-23,990722
2017-08-24,980432
2017-08-25,979174
2017-08-26,977825
2017-08-27,978724
2017-08-28,988529
2017-08-29,991541
2017-08-30,991474
2017-08-31,992839
2017-09-01,992776
2017-09-02,992180
2017-09-03,992481
2017-09-04,990973
2017-09-05,992211
2017-09-06,992234
2017-09-07,993378
2017-09-08,992535
2017-09-09,991314
2017-09-10,990007
2017-09-11,986472
2017-09-12,985217
2017-09-13,986225
2017-09-14,988014
2017-09-15,990385
2017-09-16,993403
2017-09-17,993234
2017-09-18,992741
2017-09-19,992090
2017-09-20,992050
2017-09-21,992276
2017-09-22,992037
2017-09-23,993024
2017-09-24,992802
2017-09-25,993045
2017-09-26,992225
2017-09-27,992923
2017-09-28,992532
2017-09-29,991804
2017-09-30,993617
2017-10-01,-32000
2017-10-02,993911
2017-10-03,991494
2017-10-04,991429
2017-10-05,990646
2017-10-06,990573
2017-10-07,992189
2017-10-08,991901
2017-10-09,994279
2017-10-10,993885
2017-10-11,993899
2017-10-12,991897
2017-10-13,990719
2017-10-14,989739
2017-10-15,989684
2017-10-16,992232
2017-10-17,991879
2017-10-18,994342
2017-10-19,993612
2017-10-20,993883
2017-10-21,993887
2017-10-22,993205
2017-10-23,993757
2017-10-24,993557
2017-10-25,995213
2017-10-26,994251
2017-10-27,994152
2017-10-28,993263
2017-10-29,992648
2017-10-30,992823
2017-10-31,993786
2017-11-01,993999
2017-11-02,993517
2017-11-03,993296
2017-11-04,992332
2017-11-05,992920
2017-11-06,992649
2017-11-07,993126
2017-11-08,993224
2017-11-09,993301
2017-11-10,992641
2017-11-11,992859
2017-11-12,993195
2017-11-13,992532
2017-11-14,993705
2017-11-15,993364
2017-11-16,993317
2017-11-17,993029
2017-11-18,993378
2017-11-19,992921
2017-11-20,992545
2017-11-21,993421
2017-11-22,993034
2017-11-23,993650
2017-11-24,993953
2017-11-25,993364
2017-11-26,992566
2017-11-27,993139
2017-11-28,992381
2017-11-29,993306
2017-11-30,994480
2017-12-01,993987
2017-12-02,995120
2017-12-03,993435
2017-12-04,993201
2017-12-05,992863
2017-12-06,992552
2017-12-07,991873
2017-12-08,991080
2017-12-09,991761
2017-12-10,991676
2017-12-11,993729
2017-12-12,993821
2017-12-13,993806
2017-12-14,993034
2017-12-15,992242
2017-12-16,991848
2017-12-17,991915
2017-12-18,992932
2017-12-19,992382
2017-12-20,993591
2017-12-21,992413
2017-12-22,992252
2017-12-23,992025
2017-12-24,991872
2017-12-25,992623
2017-12-26,992429
2017-12-27,994276
2017-12-28,993481
2017-12-29,993780
2017-12-30,992509
2017-12-31,991614
2018-01-01,990946
2018-01-02,990899
2018-01-03,990228
2018-01-04,989766
2018-01-05,991196
2018-01-06,991292
2018-01-07,993354
2018-01-08,992923
2018-01-09,993138
2018-01-10,993307
2018-01-11,993096
2018-01-12,994120
2018-01-13,992739
2018-01-14,991676
2018-01-15,990421
2018-01-16,990446
2018-01-17,991204
2018-01-18,992294
2018-01-19,993628
2018-01-20,993166
2018-01-21,993529
2018-01-22,992434
2018-01-23,992176
2018-01-24,991766
2018-01-25,991439
2018-01-26,991926
2018-01-27,991746
2018-01-28,991751
2018-01-29,990295
2018-01-30,990373
2018-01-31,990814
2018-02-01,990849
2018-02-02,991756
2018-02-03,992056
2018-02-04,990248
2018-02-05,990608
2018-02-06,991040
2018-02-07,989971
2018-02-08,991818
2018-02-09,991863
2018-02-10,992151
2018-02-11,992977
2018-02-12,992457
2018-02-13,992849
2018-02-14,991938
2018-02-15,991193
2018-02-16,991562
2018-02-17,991358
2018-02-18,992015
2018-02-19,992895
2018-02-20,992917
2018-02-21,993134
2018-02-22,993562
2018-02-23,992871
2018-02-24,992137
2018-02-25,993154
2018-02-26,993079
2018-02-27,993922
2018-02-28,995000
2018-03-01,994473
2018-03-02,994163
2018-03-03,993890
2018-03-04,992842
2018-03-05,992998
2018-03-06,992587
2018-03-07,992376
2018-03-08,993331
2018-03-09,992718
2018-03-10,993554
2018-03-11,993224
2018-03-12,992628
2018-03-13,992421
2018-03-14,993258
2018-03-15,993574
2018-03-16,994016
2018-03-17,994624
2018-03-18,993153
2018-03-19,993719
2018-03-20,993757
2018-03-21,993973
2018-03-22,994495
2018-03-23,994178
2018-03-24,993881
2018-03-25,992583
2018-03-26,992873
2018-03-27,992748
2018-03-28,992848
2018-03-29,993997
2018-03-30,993976
2018-03-31,994484
2018-04-01,994814
2018-04-02,995537
2018-04-03,995316
2018-04-04,995143
2018-04-05,994562
2018-04-06,993862
2018-04-07,995459
2018-04-08,994466
2018-04-09,993242
2018-04-10,993648
2018-04-11,992269
2018-04-12,992118
2018-04-13,993658
2018-04-14,993053
2018-04-15,993218
2018-04-16,994381
2018-04-17,994686
2018-04-18,994239
2018-04-19,994325
2018-04-20,992936
2018-04-21,992648
2018-04-22,993014
2018-04-23,993191
2018-04-24,994978
2018-04-25,995573
2018-04-26,996106
2018-04-27,995461
2018-04-28,993763
2018-04-29,993135
2018-04-30,993137
2018-05-01,993452
2018-05-02,994565
2018-05-03,994497
2018-05-04,994059
2018-05-05,993042
2018-05-06,993408
2018-05-07,992538
2018-05-08,993019
2018-05-09,993583
2018-05-10,993245
2018-05-11,994696
2018-05-12,994518
2018-05-13,995044
2018-05-14,993219
2018-05-15,991525
2018-05-16,991368
2018-05-17,991093
2018-05-18,993195
2018-05-19,994668
2018-05-20,994445
2018-05-21,994813
2018-05-22,994262
2018-05-23,993740
2018-05-24,993888
2018-05-25,995062
2018-05-26,995027
2018-05-27,996073
2018-05-28,996479
2018-05-29,995469
2018-05-30,995573
2018-05-31,995525
2018-06-01,994713
2018-06-02,994489
2018-06-03,995547
2018-06-04,989696
2018-06-05,990218
2018-06-06,989929
2018-06-07,989523
2018-06-08,995299
2018-06-09,996179
2018-06-10,996776
2018-06-11,996583
2018-06-12,993557
2018-06-13,991242
2018-06-14,987217
2018-06-15,986629
2018-06-16,989039
2018-06-17,990290
2018-06-18,995195
2018-06-19,996364
2018-06-20,996723
2018-06-21,997610
2018-06-22,995853
2018-06-23,995409
2018-06-24,995224
2018-06-25,990084
2018-06-26,990687
2018-06-27,991149
2018-06-28,991632
2018-06-29,996922
2018-06-30,994206
2018-07-01,988994
2018-07-02,985455
2018-07-03,983074
2018-07-04,978553
2018-07-05,989339
2018-07-06,990505
2018-07-07,992548
2018-07-08,993652
2018-07-09,989747
2018-07-10,987076
2018-07-11,984681
2018-07-12,989077
2018-07-13,992460
2018-07-14,993995
2018-07-15,996965
2018-07-16,996473
2018-07-17,993289
2018-07-18,993469
2018-07-19,992532
2018-07-20,990367
2018-07-21,991618
2018-07-22,991060
2018-07-23,988110
2018-07-24,988713
2018-07-25,990410
2018-07-26,992970
2018-07-27,990277
2018-07-28,992210
2018-07-29,988478
2018-07-30,989216
2018-07-31,989063
2018-08-01,988085
2018-08-02,995434
2018-08-03,995110
2018-08-04,995854
2018-08-05,994893
2018-08-06,997933
2018-08-07,997792
2018-08-08,995734
2018-08-09,997078
2018-08-10,995475
2018-08-11,993750
2018-08-12,995419
2018-08-13,995712
2018-08-14,997139
2018-08-15,997653
2018-08-16,999718
2018-08-17,999197
2018-08-18,997381
2018-08-19,996500
2018-08-20,996010
2018-08-21,994843
2018-08-22,994794
2018-08-23,991527
2018-08-24,991220
2018-08-25,992428
2018-08-26,992906
2018-08-27,996234
2018-08-28,995992
2018-08-29,996375
2018-08-30,995468
2018-08-31,995736
2018-09-01,997643
2018-09-02,995848
2018-09-03,996354
2018-09-04,995164
2018-09-05,995097
2018-09-06,995305
2018-09-07,995298
2018-09-08,995961
2018-09-09,997081
2018-09-10,996617
2018-09-11,998702
2018-09-12,999576
2018-09-13,997186
2018-09-14,996379
2018-09-15,993536
2018-09-16,991515
2018-09-17,994585
2018-09-18,994372
2018-09-19,994224
2018-09-20,993042
2018-09-21,992814
2018-09-22,994133
2018-09-23,995463
2018-09-24,994820
2018-09-25,995060
2018-09-26,993892
2018-09-27,992519
2018-09-28,994304
2018-09-29,993739
2018-09-30,995266
2018-10-01,994463
2018-10-02,994149
2018-10-03,995056
2018-10-04,994452
2018-10-05,997847
2018-10-06,996635
2018-10-07,995946
2018-10-08,995495
2018-10-09,993654
2018-10-10,994726
2018-10-11,993627
2018-10-12,995522
2018-10-13,996134
2018-10-14,997653
2018-10-15,996538
2018-10-16,996736
2018-10-17,995204
2018-10-18,991683
2018-10-19,992461
2018-10-20,992215
2018-10-21,993280
2018-10-22,995794
2018-10-23,996278
2018-10-24,996504
2018-10-25,996065
2018-10-26,995833
2018-10-27,995668
2018-10-28,997660
2018-10-29,996731
2018-10-30,996982
2018-10-31,994707
2018-11-01,991956
2018-11-02,990726
2018-11-03,989525
2018-11-04,991931
2018-11-05,993648
2018-11-06,994679
2018-11-07,995587
2018-11-08,996891
2018-11-09,996795
2018-11-10,997686
2018-11-11,996615
2018-11-12,996277
2018-11-13,996022
2018-11-14,995287
2018-11-15,-1372443
2018-11-16,-1364908
2018-11-17,-1367356
2018-11-18,-1358456
2018-11-19,993714
2018-11-20,993867
2018-11-21,994480
2018-11-22,996031
2018-11-23,995735
2018-11-24,995204
2018-11-25,995274
2018-11-26,995937
2018-11-27,995443
2018-11-28,996838
2018-11-29,994957
2018-11-30,995653
2018-12-01,993774
2018-12-02,993133
2018-12-03,994365
2018-12-04,993480
2018-12-05,995578
2018-12-06,995103
2018-12-07,996833
2018-12-08,993655
2018-12-09,993504
2018-12-10,991337
2018-12-11,988707
2018-12-12,994369
2018-12-13,996358
2018-12-14,997373
2018-12-15,998324
2018-12-16,997195
2018-12-17,993682
2018-12-18,994689
2018-12-19,997280
2018-12-20,995106
2018-12-21,997726
2018-12-22,994610
2018-12-23,993139
2018-12-24,992658
2018-12-25,989920
2018-12-26,990614
2018-12-27,990762
2018-12-28,993868
2018-12-29,994880
2018-12-30,996694
2018-12-31,996101
2019-01-01,993282
2019-01-02,990559
2019-01-03,988429
2019-01-04,990948
2019-01-05,992864
2019-01-06,996963
2019-01-07,995063
2019-01-08,994897
2019-01-09,992516
2019-01-10,990459
2019-01-11,993902
2019-01-12,992884
2019-01-13,996014
2019-01-14,997605
2019-01-15,997954
2019-01-16,994718
2019-01-17,993157
2019-01-18,994305
2019-01-19,993748
2019-01-20,997828
2019-01-21,997069
2019-01-22,996961
2019-01-23,993291
2019-01-24,993192
2019-01-25,991850
2019-01-26,991356
2019-01-27,992534
2019-01-28,992228
2019-01-29,995224
2019-01-30,993826
2019-01-31,995638
2019-02-01,996593
2019-02-02,996423
2019-02-03,995671
2019-02-04,994445
2019-02-05,995724
2019-02-06,995610
2019-02-07,997729
2019-02-08,995923
2019-02-09,994856
2019-02-10,0
2019-02-11,994251
2019-02-12,993225
2019-02-13,993755
2019-02-14,995141
2019-02-15,995078
2019-02-16,997390
2019-02-17,997078
2019-02-18,995688
2019-02-19,994262
2019-02-20,991529
2019-02-21,994244
2019-02-22,993133
2019-02-23,996186
2019-02-24,997023
2019-02-25,995557
2019-02-26,993997
2019-02-27,992660
2019-02-28,994005
2019-03-01,992487
2019-03-02,997534
2019-03-03,998207
2019-03-04,996723
2019-03-05,998145
2019-03-06,995321
2019-03-07,0
2019-03-08,994372
2019-03-09,996463
2019-03-10,998087
2019-03-11,998536
2019-03-12,997279
2019-03-13,997043
2019-03-14,994462
2019-03-15,992596
2019-03-16,995700
2019-03-17,995431
2019-03-18,997861
2019-03-19,996744
2019-03-20,996523
2019-03-21,996160
2019-03-22,996835
2019-03-23,997290
2019-03-24,995656
2019-03-25,996637
2019-03-26,995877
2019-03-27,995620
2019-03-28,998128
2019-03-29,997564
2019-03-30,996773
2019-03-31,997497
2019-04-01,994932
2019-04-02,997121
