,0
2013-10-13,988758
2013-10-14,979826
2013-10-15,979674
2013-10-16,976890
2013-10-17,975989
2013-10-18,983332
2013-10-19,983718
2013-10-20,984770
2013-10-21,986979
2013-10-22,989212
2013-10-23,981698
2013-10-24,984945
2013-10-25,980196
2013-10-26,979704
2013-10-27,987230
2013-10-28,982737
2013-10-29,988214
2013-10-30,986494
2013-10-31,986730
2013-11-01,985092
2013-11-02,986408
2013-11-03,981164
2013-11-04,980686
2013-11-05,985054
2013-11-06,982492
2013-11-07,988994
2013-11-08,981268
2013-11-09,983178
2013-11-10,977123
2013-11-11,977127
2013-11-12,984272
2013-11-13,981124
2013-11-14,987271
2013-11-15,980707
2013-11-16,981034
2013-11-17,982178
2013-11-18,985006
2013-11-19,986061
2013-11-20,986668
2013-11-21,984571
2013-11-22,974353
2013-11-23,979982
2013-11-24,966450
2013-11-25,969674
2013-11-26,977651
2013-11-27,977627
2013-11-28,990039
2013-11-29,988006
2013-11-30,986606
2013-12-01,984575
2013-12-02,984383
2013-12-03,986069
2013-12-04,988315
2013-12-05,979954
2013-12-06,980753
2013-12-07,977016
2013-12-08,972873
2013-12-09,983415
2013-12-10,975225
2013-12-11,979709
2013-12-12,978577
2013-12-13,979086
2013-12-14,983179
2013-12-15,981079
2013-12-16,986095
2013-12-17,980724
2013-12-18,984284
2013-12-19,983449
2013-12-20,982926
2013-12-21,981721
2013-12-22,982230
2013-12-23,983026
2013-12-24,979195
2013-12-25,983813
2013-12-26,970290
2013-12-27,971036
2013-12-28,972676
2013-12-29,973608
2013-12-30,983551
2013-12-31,980215
2014-01-01,981929
2014-01-02,979421
2014-01-03,982373
2014-01-04,970536
2014-01-05,971386
2014-01-06,966809
2014-01-07,967561
2014-01-08,980912
2014-01-09,973935
2014-01-10,979071
2014-01-11,975450
2014-01-12,977698
2014-01-13,983606
2014-01-14,985187
2014-01-15,984975
2014-01-16,979725
2014-01-17,979767
2014-01-18,974718
2014-01-19,977716
2014-01-20,967264
2014-01-21,969489
2014-01-22,971618
2014-01-23,971831
2014-01-24,985060
2014-01-25,980494
2014-01-26,981494
2014-01-27,978758
2014-01-28,980672
2014-01-29,974179
2014-01-30,976759
2014-01-31,977910
2014-02-01,974324
2014-02-02,981691
2014-02-03,969723
2014-02-04,969842
2014-02-05,971996
2014-02-06,973534
2014-02-07,981366
2014-02-08,982647
2014-02-09,983865
2014-02-10,969547
2014-02-11,972630
2014-02-12,964809
2014-02-13,966006
2014-02-14,975813
2014-02-15,975914
2014-02-16,978307
2014-02-17,973847
2014-02-18,977143
2014-02-19,970984
2014-02-20,975637
2014-02-21,969745
2014-02-22,971282
2014-02-23,966987
2014-02-24,967636
2014-02-25,975462
2014-02-26,972318
2014-02-27,981588
2014-02-28,974859
2014-03-01,976525
2014-03-02,975899
2014-03-03,976849
2014-03-04,981751
2014-03-05,980110
2014-03-06,983394
2014-03-07,977145
2014-03-08,977837
2014-03-09,966803
2014-03-10,966391
2014-03-11,971627
2014-03-12,973237
2014-03-13,983436
2014-03-14,973993
2014-03-15,975079
2014-03-16,968127
2014-03-17,971089
2014-03-18,965562
2014-03-19,964456
2014-03-20,965956
2014-03-21,961226
2014-03-22,975673
2014-03-23,968673
2014-03-24,972474
2014-03-25,973359
2014-03-26,974483
2014-03-27,975827
2014-03-28,976470
2014-03-29,977489
2014-03-30,965360
2014-03-31,971533
2014-04-01,963747
2014-04-02,964919
2014-04-03,976447
2014-04-04,977304
2014-04-05,981638
2014-04-06,978033
2014-04-07,977506
2014-04-08,968204
2014-04-09,971563
2014-04-10,972656
2014-04-11,973011
2014-04-12,976760
2014-04-13,977899
2014-04-14,979909
2014-04-15,977414
2014-04-16,983219
2014-04-17,980178
2014-04-18,981879
2014-04-19,969733
2014-04-20,969913
2014-04-21,967235
2014-04-22,963978
2014-04-23,977818
2014-04-24,966322
2014-04-25,969613
2014-04-26,970023
2014-04-27,971175
2014-04-28,974056
2014-04-29,976154
2014-04-30,975268
2014-05-01,971971
2014-05-02,979949
2014-05-03,971965
2014-05-04,975565
2014-05-05,973529
2014-05-06,973213
2014-05-07,980473
2014-05-08,978298
2014-05-09,983017
2014-05-10,980686
2014-05-11,980753
2014-05-12,972818
2014-05-13,974874
2014-05-14,971744
2014-05-15,971687
2014-05-16,980810
2014-05-17,971658
2014-05-18,977581
2014-05-19,974084
2014-05-20,976891
2014-05-21,974721
2014-05-22,974802
2014-05-23,977878
2014-05-24,974485
2014-05-25,985040
2014-05-26,976515
2014-05-27,976263
2014-05-28,965620
2014-05-29,965090
2014-05-30,968882
2014-05-31,969589
2014-06-01,979233
2014-06-02,978353
2014-06-03,980984
2014-06-04,975215
2014-06-05,974569
2014-06-06,970985
2014-06-07,972311
2014-06-08,977604
2014-06-09,979872
2014-06-10,985408
2014-06-11,983195
2014-06-12,983483
2014-06-13,979265
2014-06-14,982174
2014-06-15,985122
2014-06-16,987860
2014-06-17,989599
2014-06-18,984037
2014-06-19,983612
2014-06-20,978960
2014-06-21,985079
2014-06-22,988581
2014-06-23,990789
2014-06-24,993733
