date,value
4/5/2006,975977
4/6/2006,978870
4/7/2006,976791
4/8/2006,975622
4/9/2006,976297
4/10/2006,975383
4/11/2006,978113
4/12/2006,978113
4/13/2006,977601
4/14/2006,976330
4/15/2006,976424
4/16/2006,975540
4/17/2006,975173
4/18/2006,976187
4/19/2006,974589
4/20/2006,979574
4/21/2006,979574
4/22/2006,980910
4/23/2006,979279
4/24/2006,978364
4/25/2006,977832
4/26/2006,976983
4/27/2006,975734
4/28/2006,975734
4/29/2006,978190
4/30/2006,977914
5/1/2006,979238
5/2/2006,978546
5/3/2006,977186
5/4/2006,978096
5/5/2006,977857
5/6/2006,975794
5/7/2006,975794
5/8/2006,977099
5/9/2006,976752
5/10/2006,978990
5/11/2006,978990
5/12/2006,977183
5/13/2006,980160
5/14/2006,980160
5/15/2006,981454
5/16/2006,980149
5/17/2006,979653
5/18/2006,979613
5/19/2006,978966
5/20/2006,986614
5/21/2006,990203
5/22/2006,993170
5/23/2006,993170
5/24/2006,985169
5/25/2006,984243
5/26/2006,982925
5/27/2006,976153
5/28/2006,972246
5/29/2006,969088
5/30/2006,969088
5/31/2006,971112
6/1/2006,971110
6/2/2006,971668
6/3/2006,979552
6/4/2006,981585
6/5/2006,981367
6/6/2006,981111
6/7/2006,975892
6/8/2006,975892
6/9/2006,981018
6/10/2006,979861
6/11/2006,980000
6/12/2006,980575
6/13/2006,979721
6/14/2006,982337
6/15/2006,982337
6/16/2006,979228
6/17/2006,979544
6/18/2006,978351
6/19/2006,976957
6/20/2006,974911
6/21/2006,972919
6/22/2006,971460
6/23/2006,975072
6/24/2006,975072
6/25/2006,981053
6/26/2006,979845
6/27/2006,978552
6/28/2006,977117
6/29/2006,974214
6/30/2006,970098
7/1/2006,970098
7/2/2006,976143
7/3/2006,968844
7/4/2006,969467
7/5/2006,969467
7/6/2006,963792
7/7/2006,972152
7/8/2006,969044
7/9/2006,970780
7/10/2006,970780
7/11/2006,972482
7/12/2006,972328
7/13/2006,971958
7/14/2006,971280
7/15/2006,970536
7/16/2006,977136
7/17/2006,977136
7/18/2006,983459
7/19/2006,980497
7/20/2006,975219
7/21/2006,967699
7/22/2006,961951
7/23/2006,971115
7/24/2006,968644
7/25/2006,980354
7/26/2006,980354
7/27/2006,974745
7/28/2006,956884
7/29/2006,943972
7/30/2006,951493
7/31/2006,940634
8/1/2006,960903
8/2/2006,960903
8/3/2006,951517
8/4/2006,953644
8/5/2006,952677
8/6/2006,945749
8/7/2006,948416
8/8/2006,952087
8/9/2006,948313
8/10/2006,962949
8/11/2006,962949
8/12/2006,951795
8/13/2006,954392
8/14/2006,955539
8/15/2006,954907
8/16/2006,956874
8/17/2006,949233
8/18/2006,949233
8/19/2006,955626
8/20/2006,946900
8/21/2006,951114
8/22/2006,954498
8/23/2006,950298
8/24/2006,963921
8/25/2006,967809
8/26/2006,970575
8/27/2006,970575
8/28/2006,977053
8/29/2006,963275
8/30/2006,963275
8/31/2006,943872
9/1/2006,925564
9/2/2006,938089
9/3/2006,938089
9/4/2006,967926
9/5/2006,967926
9/6/2006,969939
9/7/2006,972183
9/8/2006,973981
9/10/2006,971982
9/11/2006,973181
9/12/2006,973181
9/13/2006,975311
9/14/2006,964508
9/15/2006,957856
9/16/2006,961157
9/17/2006,954387
9/18/2006,967202
9/19/2006,967202
9/20/2006,969029
9/21/2006,970252
9/22/2006,971628
9/23/2006,973875
9/24/2006,974842
9/25/2006,977812
9/26/2006,981117
9/27/2006,976321
9/28/2006,976321
9/29/2006,974673
9/30/2006,975554
10/1/2006,970620
10/2/2006,970168
10/3/2006,969307
10/4/2006,968051
10/5/2006,968051
10/6/2006,967721
10/7/2006,967875
10/8/2006,967376
10/9/2006,968442
10/10/2006,968476
10/11/2006,968296
10/12/2006,969204
10/13/2006,971787
10/14/2006,971787
10/15/2006,974581
10/16/2006,972433
10/17/2006,971970
10/18/2006,930352
10/19/2006,907491
10/20/2006,901284
10/21/2006,901284
10/22/2006,961950
10/23/2006,963542
10/24/2006,967373
10/25/2006,969354
10/26/2006,968726
10/27/2006,968681
10/28/2006,968611
10/29/2006,969876
10/30/2006,969876
10/31/2006,975878
11/1/2006,972385
11/2/2006,972056
11/3/2006,973391
11/4/2006,970312
11/5/2006,977160
11/6/2006,977160
11/7/2006,974762
11/8/2006,974542
11/9/2006,972896
11/10/2006,972486
11/11/2006,972426
11/12/2006,975480
11/13/2006,976145
11/14/2006,979885
11/15/2006,979885
11/16/2006,975389
11/17/2006,974441
11/18/2006,973982
11/19/2006,973982
11/20/2006,972548
11/21/2006,974233
11/22/2006,974233
11/23/2006,974181
11/24/2006,974344
11/25/2006,975916
11/26/2006,975833
11/27/2006,976160
11/28/2006,977691
11/29/2006,978610
11/30/2006,979616
12/1/2006,979616
12/2/2006,978786
12/3/2006,978094
12/4/2006,977541
12/5/2006,977866
12/6/2006,977994
12/7/2006,978277
12/8/2006,978277
12/9/2006,978275
12/10/2006,978036
12/11/2006,976228
12/12/2006,975646
12/13/2006,974744
12/14/2006,977014
12/15/2006,979048
12/16/2006,983332
12/17/2006,983332
12/18/2006,982467
12/19/2006,982467
12/20/2006,980040
12/21/2006,979698
12/22/2006,979353
12/23/2006,980204
12/24/2006,980204
12/25/2006,980548
12/26/2006,978576
12/27/2006,977903
12/28/2006,977839
12/29/2006,977453
12/30/2006,979967
12/31/2006,980713
1/1/2007,977108
1/2/2007,977108
1/3/2007,975739
1/4/2007,977381
1/5/2007,979724
1/6/2007,978849
1/7/2007,978853
1/8/2007,976717
1/9/2007,976717
1/10/2007,976830
1/11/2007,976262
1/12/2007,979233
1/13/2007,979318
1/14/2007,979777
1/15/2007,978484
1/16/2007,976163
1/17/2007,972671
1/18/2007,972671
1/19/2007,976867
1/20/2007,977325
1/21/2007,978826
1/22/2007,977697
1/23/2007,976893
1/24/2007,974745
1/25/2007,974745
1/26/2007,977543
1/27/2007,977093
1/28/2007,978877
1/29/2007,979158
1/30/2007,978694
1/31/2007,979154
2/1/2007,978975
2/2/2007,979664
2/3/2007,979664
2/4/2007,979162
2/5/2007,979834
2/6/2007,979805
2/7/2007,980545
2/8/2007,981611
2/9/2007,980048
2/10/2007,980048
2/11/2007,977306
2/12/2007,975878
2/13/2007,975245
2/14/2007,975111
2/15/2007,975258
2/16/2007,976652
2/17/2007,976994
2/18/2007,977308
2/19/2007,977308
2/20/2007,975009
2/21/2007,975009
2/22/2007,-32000
2/23/2007,-32000
2/24/2007,-32000
2/25/2007,-32000
2/26/2007,-32000
2/27/2007,977924
2/28/2007,977560
3/1/2007,978043
3/2/2007,977675
3/3/2007,977424
3/4/2007,977905
3/5/2007,977791
3/6/2007,979635
3/7/2007,979635
3/8/2007,977930
3/9/2007,976807
3/10/2007,975463
3/11/2007,974984
3/12/2007,974554
3/13/2007,975014
3/14/2007,975014
3/15/2007,975758
3/16/2007,976558
3/17/2007,977934
3/18/2007,977930
3/19/2007,979285
3/20/2007,978713
3/21/2007,977556
3/22/2007,978527
3/23/2007,978527
3/24/2007,978080
3/25/2007,977987
3/26/2007,977074
3/27/2007,977756
3/28/2007,978281
3/29/2007,979008
3/30/2007,979008
3/31/2007,978150
4/1/2007,977373
4/2/2007,976551
4/3/2007,976955
4/4/2007,976891
4/5/2007,977246
4/6/2007,978318
4/7/2007,977793
4/8/2007,977793
4/9/2007,979054
4/10/2007,978950
4/11/2007,979688
4/12/2007,979497
4/13/2007,978385
4/14/2007,978185
4/15/2007,978185
4/16/2007,976226
4/17/2007,976839
4/18/2007,977701
4/19/2007,977246
4/20/2007,978344
4/21/2007,979968
4/22/2007,979147
4/23/2007,980701
4/24/2007,980701
4/25/2007,978950
4/26/2007,978157
4/27/2007,978703
4/28/2007,977424
4/29/2007,977147
4/30/2007,977920
5/1/2007,977920
5/2/2007,977632
5/3/2007,977675
5/4/2007,978507
5/5/2007,977611
5/6/2007,978056
5/7/2007,976436
5/8/2007,974172
5/9/2007,978316
5/10/2007,978316
5/11/2007,980886
5/12/2007,977901
5/13/2007,975598
5/14/2007,977075
5/15/2007,976888
5/16/2007,975609
5/17/2007,975609
5/18/2007,975215
5/19/2007,980989
5/20/2007,981896
5/21/2007,982419
5/22/2007,983601
5/23/2007,979701
5/24/2007,980714
5/25/2007,977798
5/26/2007,977798
5/27/2007,977807
5/28/2007,982810
5/29/2007,985851
5/30/2007,982323
5/31/2007,984365
6/1/2007,976582
6/2/2007,976582
6/3/2007,979227
6/4/2007,978154
6/5/2007,977604
6/6/2007,977840
6/7/2007,977464
6/8/2007,977912
6/9/2007,978348
6/10/2007,979689
6/11/2007,979689
6/12/2007,978435
6/13/2007,981661
6/14/2007,980930
6/15/2007,976221
6/16/2007,972251
6/17/2007,965265
6/18/2007,965265
6/19/2007,972806
6/20/2007,969539
6/21/2007,969854
6/22/2007,969347
6/23/2007,967259
6/24/2007,973212
6/25/2007,973736
6/26/2007,974780
6/27/2007,974780
6/28/2007,971753
6/29/2007,971567
6/30/2007,972954
7/1/2007,971856
7/2/2007,971627
7/3/2007,973218
7/4/2007,973218
7/5/2007,971385
7/6/2007,960993
7/7/2007,957514
7/8/2007,959431
7/9/2007,956910
7/10/2007,970236
7/11/2007,967230
7/12/2007,973975
7/13/2007,973975
7/14/2007,974482
7/15/2007,974043
7/16/2007,973034
7/17/2007,967240
7/18/2007,964357
7/19/2007,950346
7/20/2007,950346
7/21/2007,962155
7/22/2007,965767
7/23/2007,972035
7/24/2007,975136
7/25/2007,973599
7/26/2007,972717
7/27/2007,972896
7/28/2007,966332
7/29/2007,966332
7/30/2007,968937
7/31/2007,980174
8/1/2007,988094
8/2/2007,976298
8/3/2007,972179
8/4/2007,952639
8/5/2007,952639
8/6/2007,953778
8/7/2007,956817
8/8/2007,963756
8/9/2007,959864
8/10/2007,958800
8/11/2007,957686
8/12/2007,951114
8/13/2007,947153
8/14/2007,947153
8/15/2007,946401
8/16/2007,947408
8/17/2007,955864
8/18/2007,956655
8/19/2007,954474
8/20/2007,962130
8/21/2007,962130
8/22/2007,960727
8/23/2007,962371
8/24/2007,961567
8/25/2007,958583
8/26/2007,958598
8/27/2007,955593
8/28/2007,950911
8/29/2007,947448
8/30/2007,947448
8/31/2007,938507
9/1/2007,930561
9/2/2007,924789
9/3/2007,930122
9/4/2007,923749
9/5/2007,927367
9/6/2007,927367
9/7/2007,931657
9/8/2007,931810
9/9/2007,936381
9/10/2007,936384
9/11/2007,936310
9/12/2007,934973
9/13/2007,931760
9/14/2007,938663
9/15/2007,938663
9/16/2007,950782
9/17/2007,954883
9/18/2007,954375
9/19/2007,953177
9/20/2007,951693
9/21/2007,952340
9/22/2007,952340
9/23/2007,956881
9/24/2007,957225
9/25/2007,957841
9/26/2007,959298
9/27/2007,959726
9/28/2007,960852
9/29/2007,962152
9/30/2007,961562
10/1/2007,961562
10/2/2007,958472
10/3/2007,958270
10/4/2007,956431
10/5/2007,944580
10/7/2007,937932
10/8/2007,937932
10/9/2007,960814
10/10/2007,960273
10/11/2007,961441
10/12/2007,964520
10/13/2007,965812
10/14/2007,965940
10/15/2007,967136
10/16/2007,959443
10/17/2007,959443
10/18/2007,964589
10/19/2007,965346
10/20/2007,968396
10/21/2007,967037
10/22/2007,965563
10/23/2007,967342
10/24/2007,967342
10/25/2007,969101
10/26/2007,969517
10/27/2007,968991
10/28/2007,969626
10/29/2007,970365
10/30/2007,969418
10/31/2007,969226
11/1/2007,969611
11/2/2007,969611
11/3/2007,972480
11/4/2007,972512
11/5/2007,972142
11/6/2007,969957
11/7/2007,968918
11/8/2007,972040
11/9/2007,972040
11/10/2007,974921
11/11/2007,972855
11/12/2007,971402
11/13/2007,972288
11/14/2007,972798
11/15/2007,976995
11/16/2007,977942
11/17/2007,977176
11/18/2007,977176
11/19/2007,975763
11/20/2007,975260
11/21/2007,976573
11/22/2007,976415
11/23/2007,974918
11/24/2007,973879
11/25/2007,973879
11/26/2007,975427
11/27/2007,975427
11/28/2007,977725
11/29/2007,977725
11/30/2007,-32000
12/1/2007,980982
12/2/2007,980982
12/3/2007,980982
12/4/2007,980982
12/5/2007,-32000
12/6/2007,977121
12/7/2007,977121
12/8/2007,977121
12/9/2007,977121
12/10/2007,-32000
12/11/2007,-32000
12/12/2007,972397
12/13/2007,973946
12/14/2007,975279
12/15/2007,974810
12/16/2007,975479
12/17/2007,978571
12/18/2007,978807
12/19/2007,982949
12/20/2007,982949
12/21/2007,981436
12/22/2007,980419
12/23/2007,978904
12/24/2007,980089
12/25/2007,978910
12/26/2007,979863
12/27/2007,979863
12/28/2007,977250
12/29/2007,977376
12/30/2007,978743
12/31/2007,978538
1/1/2008,978820
1/2/2008,979120
1/3/2008,977889
1/4/2008,978944
1/5/2008,978944
1/6/2008,979939
1/7/2008,980067
1/8/2008,979772
1/9/2008,980203
1/10/2008,980902
1/11/2008,980883
1/12/2008,980883
1/13/2008,979348
1/14/2008,981092
1/15/2008,979671
1/16/2008,979610
1/17/2008,980262
1/18/2008,979709
1/19/2008,981401
1/20/2008,979657
1/21/2008,979657
1/22/2008,977918
1/23/2008,976552
1/24/2008,976451
1/25/2008,977919
1/26/2008,978185
1/27/2008,984955
1/28/2008,984955
1/29/2008,982907
1/30/2008,981055
1/31/2008,977578
2/1/2008,977602
2/2/2008,978291
2/3/2008,977932
2/4/2008,976901
2/5/2008,976242
2/6/2008,976242
2/7/2008,977723
2/8/2008,977061
2/9/2008,978212
2/10/2008,977340
2/11/2008,976743
2/12/2008,984503
2/13/2008,984503
2/14/2008,989327
2/15/2008,987892
2/16/2008,984328
2/17/2008,982983
2/18/2008,981556
2/19/2008,979827
2/20/2008,978424
2/21/2008,983045
2/22/2008,983045
2/23/2008,982095
2/24/2008,980155
2/25/2008,978260
2/26/2008,979162
2/27/2008,979616
2/28/2008,981372
2/29/2008,981372
3/1/2008,981629
3/2/2008,981332
3/3/2008,981847
3/4/2008,981751
3/5/2008,981046
3/6/2008,979640
3/7/2008,978775
3/8/2008,978884
3/9/2008,978884
3/10/2008,981465
3/11/2008,981178
3/12/2008,981826
3/13/2008,982771
3/14/2008,982434
3/15/2008,983553
3/16/2008,983553
3/17/2008,982657
3/18/2008,981094
3/19/2008,980337
3/20/2008,979787
3/21/2008,979385
3/22/2008,978850
3/23/2008,978103
3/24/2008,977895
3/25/2008,977895
3/26/2008,985716
3/27/2008,983033
3/28/2008,985171
3/29/2008,983597
3/30/2008,978536
3/31/2008,982581
4/1/2008,982581
4/2/2008,981237
4/3/2008,979949
4/4/2008,978099
4/5/2008,979036
4/6/2008,979450
4/7/2008,979657
4/8/2008,979922
4/9/2008,977617
4/10/2008,977617
4/11/2008,980967
4/12/2008,979277
4/13/2008,979795
4/14/2008,978446
4/15/2008,975654
4/16/2008,977850
4/17/2008,977850
4/18/2008,982371
4/19/2008,981652
4/20/2008,981361
4/21/2008,980336
4/22/2008,979177
4/23/2008,978877
4/24/2008,978385
4/25/2008,979387
4/26/2008,979387
4/27/2008,981634
4/28/2008,980930
4/29/2008,981763
4/30/2008,981097
5/1/2008,979710
5/2/2008,974579
5/3/2008,974579
5/4/2008,977412
5/5/2008,977405
5/6/2008,982223
5/7/2008,981893
5/8/2008,981088
5/9/2008,982589
5/10/2008,982399
5/11/2008,984759
5/12/2008,984759
5/13/2008,985121
5/14/2008,987455
5/15/2008,988364
5/16/2008,988187
5/17/2008,988611
5/18/2008,986898
5/19/2008,986898
5/20/2008,983261
5/21/2008,984963
5/22/2008,983960
5/23/2008,982929
5/24/2008,982482
5/25/2008,983333
5/26/2008,979773
5/27/2008,981648
5/28/2008,981648
5/29/2008,983772
5/30/2008,983081
5/31/2008,982151
6/1/2008,983250
6/2/2008,980965
6/3/2008,974555
6/4/2008,974555
6/5/2008,965949
6/6/2008,965949
6/7/2008,-32000
6/8/2008,972504
6/9/2008,972504
6/10/2008,972618
6/11/2008,972618
6/12/2008,981717
6/13/2008,981717
6/14/2008,980819
6/15/2008,980417
6/16/2008,975086
6/17/2008,974087
6/18/2008,972852
6/19/2008,970466
6/20/2008,970466
6/21/2008,956984
6/22/2008,963362
6/23/2008,962696
6/24/2008,965178
6/25/2008,973634
6/26/2008,972650
6/27/2008,972668
6/28/2008,970203
6/29/2008,970203
6/30/2008,967992
7/1/2008,966519
7/2/2008,963967
7/3/2008,966231
7/4/2008,964144
7/5/2008,974475
7/6/2008,974475
7/7/2008,973412
7/8/2008,975657
7/9/2008,968479
7/10/2008,967704
7/11/2008,968124
7/12/2008,961515
7/13/2008,966170
7/14/2008,958255
7/15/2008,958255
7/16/2008,960771
7/17/2008,961579
7/18/2008,962811
7/19/2008,964300
7/20/2008,964995
7/21/2008,970422
7/22/2008,970422
7/23/2008,958034
7/24/2008,954592
7/25/2008,947747
7/26/2008,949303
7/27/2008,952071
7/28/2008,957704
7/29/2008,956350
7/30/2008,952789
7/31/2008,952789
8/1/2008,952633
8/2/2008,953309
8/3/2008,956885
8/4/2008,962589
8/5/2008,963536
8/6/2008,974533
8/7/2008,974533
8/8/2008,966418
8/9/2008,966173
8/10/2008,965770
8/11/2008,961539
8/12/2008,962529
8/13/2008,964005
8/14/2008,957508
8/15/2008,945705
8/16/2008,945705
8/17/2008,939761
8/18/2008,946338
8/19/2008,959262
8/20/2008,966767
8/21/2008,967688
8/22/2008,962402
8/23/2008,962402
8/24/2008,963004
8/25/2008,958721
8/26/2008,966446
8/27/2008,968435
8/28/2008,964762
8/29/2008,972800
8/30/2008,971882
8/31/2008,959198
9/1/2008,959198
9/2/2008,955996
9/3/2008,950330
9/4/2008,951090
9/5/2008,955442
9/6/2008,952432
9/7/2008,966587
9/8/2008,966587
9/9/2008,961676
9/10/2008,962106
9/11/2008,960597
9/12/2008,961164
9/13/2008,964643
9/14/2008,960477
9/15/2008,956841
9/16/2008,956401
9/17/2008,956401
9/18/2008,967991
9/19/2008,968089
9/20/2008,969857
9/21/2008,968047
9/22/2008,965229
9/23/2008,968230
9/24/2008,968230
9/25/2008,967818
9/26/2008,971082
9/27/2008,969885
9/28/2008,970425
9/29/2008,971893
9/30/2008,970284
10/1/2008,971636
10/2/2008,973818
10/3/2008,973818
10/4/2008,980440
10/5/2008,974250
10/6/2008,971411
10/7/2008,972402
10/8/2008,965934
10/9/2008,968893
10/10/2008,968893
10/11/2008,968470
10/12/2008,967345
10/13/2008,967382
10/14/2008,966046
10/15/2008,963898
10/16/2008,966460
10/17/2008,966775
10/18/2008,970307
10/19/2008,970307
10/20/2008,969238
10/21/2008,970509
10/22/2008,972565
10/23/2008,970685
10/24/2008,970416
10/25/2008,965824
10/26/2008,965824
10/27/2008,963937
10/28/2008,963923
10/29/2008,966101
10/30/2008,967327
10/31/2008,967426
11/1/2008,967917
11/2/2008,966772
11/3/2008,971522
11/4/2008,971522
11/5/2008,974517
11/6/2008,972419
11/7/2008,970734
11/8/2008,970328
11/9/2008,968744
11/10/2008,969215
11/11/2008,969215
11/12/2008,968722
11/13/2008,969951
11/14/2008,972597
11/15/2008,973017
11/16/2008,973910
11/17/2008,976221
11/18/2008,976751
11/19/2008,978320
11/20/2008,978320
11/21/2008,978188
11/22/2008,977006
11/23/2008,976812
11/24/2008,976555
11/25/2008,974864
11/26/2008,975249
11/27/2008,975249
11/28/2008,976587
11/29/2008,976697
11/30/2008,976505
12/1/2008,976627
12/2/2008,976434
12/3/2008,976227
12/4/2008,976286
12/5/2008,976258
12/6/2008,976258
12/7/2008,975530
12/8/2008,975609
12/9/2008,975613
12/10/2008,976308
12/11/2008,975841
12/12/2008,976877
12/13/2008,976877
12/14/2008,976541
12/15/2008,975534
12/16/2008,975645
12/17/2008,974146
12/18/2008,972998
12/19/2008,975956
12/20/2008,976665
12/21/2008,982938
12/22/2008,982938
12/23/2008,981416
12/24/2008,979780
12/25/2008,978362
12/26/2008,979299
12/27/2008,978801
12/28/2008,976419
12/29/2008,976419
12/30/2008,974197
12/31/2008,974149
1/1/2009,975971
1/2/2009,977443
1/3/2009,978513
1/4/2009,979940
1/5/2009,980123
1/6/2009,977485
1/7/2009,977485
1/8/2009,976022
1/9/2009,975120
1/10/2009,974473
1/11/2009,974110
1/12/2009,973290
1/13/2009,974883
1/14/2009,974883
1/15/2009,976492
1/16/2009,975720
1/17/2009,975462
1/18/2009,974851
1/19/2009,975113
1/20/2009,974949
1/21/2009,973040
1/22/2009,973038
1/23/2009,973038
1/24/2009,974130
1/25/2009,973876
1/26/2009,973734
1/27/2009,975271
1/28/2009,975833
1/29/2009,978382
1/30/2009,978382
1/31/2009,978080
2/1/2009,976428
2/2/2009,977018
2/3/2009,976663
2/4/2009,976552
2/5/2009,978453
2/6/2009,977108
2/7/2009,978910
2/8/2009,978910
2/9/2009,978995
2/10/2009,978853
2/11/2009,979094
2/12/2009,977702
2/13/2009,977253
2/14/2009,977213
2/15/2009,977213
2/16/2009,979475
2/17/2009,977737
2/18/2009,978769
2/19/2009,978542
2/20/2009,978096
2/21/2009,980351
2/22/2009,979674
2/23/2009,983672
2/24/2009,983672
2/25/2009,983649
2/26/2009,983213
2/27/2009,982135
2/28/2009,982691
3/1/2009,984824
3/2/2009,982768
3/3/2009,982768
3/4/2009,984648
3/5/2009,984648
3/6/2009,989500
3/7/2009,987816
3/8/2009,988491
3/9/2009,988006
3/10/2009,985558
3/11/2009,984355
3/12/2009,984355
3/13/2009,984607
3/14/2009,984689
3/15/2009,983281
3/16/2009,982398
3/17/2009,981481
3/18/2009,982884
3/19/2009,982884
3/20/2009,983699
3/21/2009,983699
3/22/2009,987475
3/23/2009,986503
3/24/2009,987366
3/25/2009,986519
3/26/2009,984148
3/27/2009,983818
3/28/2009,983818
3/29/2009,984201
3/30/2009,984831
3/31/2009,985721
4/1/2009,985603
4/2/2009,984773
4/3/2009,983884
4/4/2009,983884
4/5/2009,984085
4/6/2009,984085
4/7/2009,990914
4/8/2009,989684
4/9/2009,992544
4/10/2009,987994
4/11/2009,983189
4/12/2009,982570
4/13/2009,984809
4/14/2009,986146
4/15/2009,983777
4/16/2009,983457
4/17/2009,984261
4/18/2009,984261
4/19/2009,983032
4/20/2009,983032
4/21/2009,983291
4/22/2009,983291
4/23/2009,989929
4/24/2009,987187
4/25/2009,987880
4/26/2009,986115
4/27/2009,982906
4/28/2009,985594
4/29/2009,985594
4/30/2009,991012
5/1/2009,989147
5/2/2009,989916
5/3/2009,988877
5/4/2009,985789
5/5/2009,985589
5/6/2009,985589
5/7/2009,986029
5/8/2009,986029
5/9/2009,989364
5/10/2009,987537
5/11/2009,983894
5/12/2009,979992
5/13/2009,979992
5/14/2009,980179
5/15/2009,980179
5/16/2009,986716
5/17/2009,986579
5/18/2009,987508
5/19/2009,989241
5/20/2009,987980
5/21/2009,989592
5/22/2009,989592
5/23/2009,986615
5/24/2009,986615
5/25/2009,987413
5/26/2009,986047
5/27/2009,986324
5/28/2009,986894
5/29/2009,985953
5/30/2009,986462
5/31/2009,986462
6/1/2009,986008
6/2/2009,986681
6/3/2009,986120
6/4/2009,984962
6/5/2009,982488
6/6/2009,985286
6/7/2009,985286
6/8/2009,989284
6/9/2009,989284
6/10/2009,991346
6/11/2009,991382
6/12/2009,992806
6/13/2009,986007
6/14/2009,981303
6/15/2009,967366
6/16/2009,967366
6/17/2009,964882
6/18/2009,973921
6/19/2009,983112
6/20/2009,985877
6/21/2009,988616
6/22/2009,987308
6/23/2009,987308
6/24/2009,986716
6/25/2009,986716
6/26/2009,963117
6/27/2009,969422
6/28/2009,958087
6/29/2009,968348
6/30/2009,977894
7/1/2009,978781
7/2/2009,978781
7/3/2009,984344
7/4/2009,982931
7/5/2009,985537
7/6/2009,985993
7/7/2009,981505
7/8/2009,948432
7/9/2009,948432
7/10/2009,943650
7/11/2009,946015
7/12/2009,986380
7/13/2009,969705
7/14/2009,962044
7/15/2009,960594
7/16/2009,934361
7/17/2009,952845
7/18/2009,952845
7/19/2009,974250
7/20/2009,972271
7/21/2009,971597
7/22/2009,963886
7/23/2009,957565
7/24/2009,950575
7/25/2009,950575
7/26/2009,960947
7/27/2009,964526
7/28/2009,972817
7/29/2009,965783
7/30/2009,965688
7/31/2009,946439
8/1/2009,919613
8/2/2009,931682
8/3/2009,931682
8/4/2009,958513
8/5/2009,958855
8/6/2009,959439
8/7/2009,952923
8/8/2009,949195
8/9/2009,956223
8/10/2009,956223
8/11/2009,968260
8/12/2009,973589
8/13/2009,975077
8/14/2009,973057
8/15/2009,977052
8/16/2009,966532
8/17/2009,959088
8/18/2009,963995
8/19/2009,963995
8/20/2009,974347
8/21/2009,974276
8/22/2009,972072
8/23/2009,970686
8/24/2009,971155
8/25/2009,957134
8/26/2009,957134
8/27/2009,971685
8/28/2009,970917
8/29/2009,993435
8/30/2009,990201
8/31/2009,985740
9/1/2009,978297
9/2/2009,973084
9/3/2009,963701
9/4/2009,963701
9/5/2009,954568
9/6/2009,959284
9/7/2009,955781
9/8/2009,976090
9/9/2009,985849
9/10/2009,992380
9/11/2009,992380
9/12/2009,973422
9/13/2009,974428
9/14/2009,978480
9/15/2009,974585
9/16/2009,975424
9/17/2009,975135
9/18/2009,966220
9/19/2009,970767
9/20/2009,970767
9/21/2009,974894
9/22/2009,973186
9/23/2009,974150
9/24/2009,974144
9/25/2009,968747
9/26/2009,973723
9/27/2009,973723
9/28/2009,975940
9/29/2009,975421
9/30/2009,984105
10/1/2009,980688
10/2/2009,982089
10/3/2009,976767
10/4/2009,971212
10/5/2009,970881
10/6/2009,970881
10/7/2009,976420
10/8/2009,974034
10/9/2009,973946
10/10/2009,969782
10/11/2009,964916
10/12/2009,966823
10/13/2009,966823
10/14/2009,974282
10/15/2009,974625
10/16/2009,983295
10/17/2009,984015
10/18/2009,984845
10/19/2009,980126
10/20/2009,973765
10/21/2009,969679
10/22/2009,969679
10/23/2009,980240
10/24/2009,979559
10/25/2009,982176
10/26/2009,982395
10/27/2009,981058
10/28/2009,980484
10/29/2009,980484
10/30/2009,975030
10/31/2009,969801
11/1/2009,975101
11/2/2009,967076
11/3/2009,964355
11/4/2009,966425
11/5/2009,954260
11/6/2009,971740
11/7/2009,971740
11/8/2009,980978
11/9/2009,977234
11/10/2009,977519
11/11/2009,974165
11/12/2009,968923
11/13/2009,971573
11/14/2009,971573
11/15/2009,979693
11/16/2009,981160
11/17/2009,987291
11/18/2009,982965
11/19/2009,980866
11/20/2009,979079
11/21/2009,974318
11/22/2009,977611
11/23/2009,977611
11/24/2009,982591
11/25/2009,980760
11/26/2009,981408
11/27/2009,980609
11/28/2009,976934
11/29/2009,980479
11/30/2009,980479
12/1/2009,983179
12/2/2009,983106
12/3/2009,985548
12/4/2009,985695
12/5/2009,985961
12/6/2009,983355
12/7/2009,981224
12/8/2009,979184
12/9/2009,979184
12/10/2009,985133
12/11/2009,983486
12/12/2009,984706
12/13/2009,982945
12/14/2009,979196
12/15/2009,980148
12/16/2009,980148
12/17/2009,981751
12/18/2009,981280
12/19/2009,988118
12/20/2009,985910
12/21/2009,987151
12/22/2009,985568
12/23/2009,980988
12/24/2009,981104
12/25/2009,981104
12/26/2009,985173
12/27/2009,983908
12/28/2009,984836
12/29/2009,983924
12/30/2009,981389
12/31/2009,979143
1/1/2010,979143
1/2/2010,980705
1/3/2010,980705
1/4/2010,988847
1/5/2010,986375
1/6/2010,986825
1/7/2010,984223
1/8/2010,979762
1/9/2010,981394
1/10/2010,981394
1/11/2010,984285
1/12/2010,982882
1/13/2010,982153
1/14/2010,981845
1/15/2010,980505
1/16/2010,982338
1/17/2010,982338
1/18/2010,980758
1/19/2010,980758
1/20/2010,984837
1/21/2010,984932
1/22/2010,988645
1/24/2010,986826
1/25/2010,983866
1/26/2010,983866
1/27/2010,983830
1/28/2010,985946
1/29/2010,987500
1/30/2010,984553
1/31/2010,983665
2/1/2010,980815
2/2/2010,980815
2/3/2010,982688
