,2
2003-01-04,1.0139863
2003-01-05,1.0147259
2003-01-06,1.0149797
2003-01-07,1.014564
2003-01-08,1.0153102
2003-01-09,1.0158428
2003-01-10,1.0165389
2003-01-11,1.0151827
2003-01-12,1.0158545
2003-01-13,1.0157582
2003-01-14,1.0155987
2003-01-15,1.0138626
2003-01-16,1.0150709
2003-01-17,1.0155364
2003-01-18,1.0145266
2003-01-19,1.0150441
2003-01-20,1.0152507
2003-01-21,1.0149403
2003-01-22,1.0159869
2003-01-23,1.0153922
2003-01-24,1.0157465
2003-01-25,1.0165372
2003-01-26,1.0158092
2003-01-27,1.0156397
2003-01-28,1.0159953
2003-01-29,1.014847
2003-01-30,1.0154947
2003-01-31,1.0150329
2003-02-01,1.0151253
2003-02-02,1.0159297
2003-02-03,1.0161963
2003-02-04,1.0157503
2003-02-05,1.0147879
2003-02-06,1.0155779
2003-02-07,1.0156425
2003-02-08,1.0153362
2003-02-09,1.0144978
2003-02-10,1.0146476
2003-02-11,1.0150837
2003-02-12,1.013503
2003-02-13,1.0144106
2003-02-14,1.0153403
2003-02-15,1.0144187
2003-02-16,1.0156499
2003-02-17,1.0151365
2003-02-18,1.0150436
2003-02-19,1.0155268
2003-02-20,1.0152354
2003-02-21,1.0152352
2003-02-22,1.0153326
2003-02-23,1.0148561
2003-02-24,1.0151411
2003-02-25,1.0138285
2003-02-26,1.0138781
2003-02-27,1.0147854
2003-02-28,1.0143293
2003-03-01,1.0143311
2003-03-02,1.0135926
2003-03-03,1.0140841
2003-03-04,1.0131147
2003-03-05,1.013597
2003-03-06,1.014095
2003-03-07,1.0147284
2003-03-08,1.0141401
2003-03-09,1.0141009
2003-03-10,1.0143232
2003-03-11,1.0146176
2003-03-12,1.0143471
2003-03-13,1.0139066
2003-03-14,1.0106854
2003-03-15,1.0142952
2003-03-16,1.0131077
2003-03-17,1.0126934
2003-03-18,1.0135812
2003-03-19,1.0131273
2003-03-20,1.0131258
2003-03-21,1.013278
2003-03-22,1.0129989
2003-03-23,1.0126129
2003-03-24,1.0129632
2003-03-25,1.0136838
2003-03-26,1.0130872
2003-03-27,1.0139766
2003-03-28,1.0135826
2003-03-29,1.0136659
2003-03-30,1.0142959
2003-03-31,1.01508
2003-04-01,1.0152935
2003-04-02,1.0148898
2003-04-03,1.0146277
2003-04-04,1.0149372
2003-04-05,1.0144929
2003-04-06,1.0146859
2003-04-07,1.0142764
2003-04-08,1.0139612
2003-04-09,1.0143073
2003-04-10,1.0137314
2003-04-11,1.0139996
2003-04-12,1.0140756
2003-04-13,1.0139358
2003-04-14,1.0157484
2003-04-15,1.014174
2003-04-16,1.0149431
2003-04-17,1.0146555
2003-04-18,1.0145907
2003-04-19,1.0137013
2003-04-20,1.014315
2003-04-21,1.0132233
2003-04-22,1.0137453
2003-04-23,1.0132501
2003-04-24,1.0132729
2003-04-25,1.0134221
2003-04-26,1.0133985
2003-04-27,1.0133646
2003-04-28,1.0129747
2003-04-29,1.013246
2003-04-30,1.012781
2003-05-01,1.0131797
2003-05-02,1.0132945
2003-05-03,1.0132235
2003-05-04,1.0132327
2003-05-05,1.0127276
2003-05-06,1.0130609
2003-05-07,1.0115769
2003-05-08,1.0124549
2003-05-09,1.0123023
2003-05-10,1.0110596
2003-05-11,1.0119385
2003-05-12,1.0118226
2003-05-13,1.0116067
2003-05-14,1.0117939
2003-05-15,1.011741
2003-05-16,1.0127388
2003-05-17,1.0130479
2003-05-18,1.008032
2003-05-19,1.0109246
2003-05-20,1.0106673
2003-05-21,1.0094995
2003-05-22,1.0103632
2003-05-23,1.0097147
2003-05-24,1.009859
2003-05-25,1.0100572
2003-05-26,1.0103542
2003-05-27,1.01009
2003-05-28,1.010192
2003-05-29,1.010212
2003-05-30,1.0103581
2003-05-31,1.0102541
2003-06-01,1.005267
2003-06-02,1.0044794
2003-06-03,1.0074444
2003-06-04,1.0062803
2003-06-05,1.0060673
2003-06-06,0.9994489
2003-06-07,1.0039383
2003-06-08,1.0091286
2003-06-09,1.004171
2003-06-10,1.0017563
2003-06-11,1.0043392
2003-06-12,1.0034217
2003-06-13,1.0021304
2003-06-14,1.0032963
2003-06-15,1.0053022
2003-06-16,1.0035757
2003-06-17,1.0055797
2003-06-18,1.0073545
2003-06-19,1.0078526
2003-06-20,1.0085722
2003-06-21,1.0079267
2003-06-22,1.0078293
2003-06-23,1.0081092
2003-06-24,1.008155
2003-06-25,1.008031
2003-06-26,1.0068138
2003-06-27,1.0097054
2003-06-28,1.0081828
2003-06-29,1.00639
2003-06-30,1.0080929
2003-07-01,1.0119221
2003-07-02,1.0087861
2003-07-03,1.0062547
2003-07-04,1.0235676
2003-07-05,1.0145609
2003-07-06,1.0141095
2003-07-07,1.0173838
2003-07-08,1.0204754
2003-07-09,1.0173135
2003-07-10,1.0172826
2003-07-11,1.0183569
2003-07-12,1.0198961
2003-07-13,1.0184318
2003-07-14,1.0188943
2003-07-15,1.0183351
2003-07-16,1.0185541
2003-07-17,1.017561
2003-07-18,1.0181494
2003-07-19,1.0186248
2003-07-20,1.0177528
2003-07-21,1.0206445
2003-07-22,1.0177466
2003-07-23,1.0187106
2003-07-24,1.0147002
2003-07-25,1.0170482
2003-07-26,1.0139183
2003-07-27,1.0152197
2003-07-28,1.014743
2003-07-29,1.012069
2003-07-30,1.0140074
2003-07-31,1.0107229
2003-08-01,1.0122658
2003-08-02,1.0108061
2003-08-03,1.0112642
2003-08-04,1.0117532
2003-08-05,1.0090479
2003-08-06,1.0123022
2003-08-07,1.0108678
2003-08-08,1.0107358
2003-08-09,1.0132065
2003-08-10,1.0116022
2003-08-11,1.0098592
2003-08-12,1.0115545
2003-08-13,1.009037
2003-08-14,1.0089828
2003-08-15,1.009857
2003-08-16,1.0065726
2003-08-17,1.0084674
2003-08-18,1.0069222
2003-08-19,1.0073196
2003-08-20,1.0065104
2003-08-21,1.0066885
2003-08-22,1.0079211
2003-08-23,1.0048684
2003-08-24,1.0064893
2003-08-25,1.0055966
2003-08-26,1.0056506
2003-08-27,1.0041666
2003-08-28,1.005137
2003-08-29,1.0049525
2003-08-30,1.003616
2003-08-31,1.0045671
2003-09-01,1.0035833
2003-09-02,1.0039215
2003-09-03,1.002848
2003-09-04,1.0034504
2003-09-05,1.0019108
2003-09-06,1.0024354
2003-09-07,1.0050156
2003-09-08,1.0040468
2003-09-09,1.0038304
2003-09-10,1.0036069
2003-09-11,1.003828
2003-09-12,1.0030674
2003-09-13,1.0035007
2003-09-14,1.0027981
2003-09-15,1.0148904
2003-09-16,1.0070306
2003-09-17,1.005347
2003-09-18,1.0090728
2003-09-19,1.0059423
2003-09-20,1.0067847
2003-09-21,1.0127934
2003-09-22,1.0061828
2003-09-23,1.008658
2003-09-24,1.0084368
2003-09-25,1.0077573
2003-09-26,1.0069206
2003-09-27,1.0077035
2003-09-28,1.005164
2003-09-29,1.0065935
2003-09-30,1.0060594
2003-10-01,1.0058746
2003-10-02,1.0061754
2003-10-03,1.0041382
2003-10-04,1.0053949
2003-10-05,1.0177585
2003-10-06,1.0090508
2003-10-07,1.0099643
2003-10-08,1.0097959
2003-10-09,1.0083055
2003-10-10,1.0066968
2003-10-11,1.0082641
2003-10-12,1.0062243
2003-10-13,1.0070603
2003-10-14,1.0065486
2003-10-15,1.0066108
2003-10-16,1.0053118
2003-10-17,1.0053225
2003-10-18,1.0057471
2003-10-19,1.0054673
2003-10-20,1.0055122
2003-10-21,1.0048327
2003-10-22,1.0052714
2003-10-23,1.0054895
2003-10-24,1.0054615
2003-10-25,1.0060309
2003-10-26,1.004707
2003-10-27,1.0053998
2003-10-28,1.0042652
2003-10-29,1.0047905
2003-10-30,1.0048183
2003-10-31,1.0046247
2003-11-01,1.0047445
2003-11-02,1.0047292
2003-11-03,1.0046993
2003-11-04,1.0047241
2003-11-05,1.0047176
2003-11-06,1.0047137
2003-11-07,1.0047184
2003-11-08,1.004996
2003-11-09,1.0018414
2003-11-10,1.0055759
2003-11-11,1.0048488
2003-11-12,1.004089
2003-11-13,1.0054516
2003-11-14,1.0047952
2003-11-15,1.0057877
2003-11-16,1.0053438
2003-11-17,1.006011
2003-11-18,1.0066036
2003-11-19,1.0059849
2003-11-20,1.0077165
2003-11-21,1.0067682
2003-11-22,1.0073208
2003-11-23,1.0072685
2003-11-24,1.007595
2003-11-25,1.0087957
2003-11-26,1.0091788
2003-11-27,1.0095305
2003-11-28,1.0091681
2003-11-29,1.0110798
2003-11-30,1.009925
2003-12-01,1.011318
2003-12-02,1.0107734
2003-12-03,1.0120128
2003-12-04,1.0123073
2003-12-05,1.0116957
2003-12-06,1.0109944
2003-12-07,1.0116655
2003-12-08,1.0131804
2003-12-09,1.0119457
2003-12-10,1.0125101
2003-12-11,1.0135998
2003-12-12,1.0133892
2003-12-13,1.0133989
2003-12-14,1.0134625
2003-12-15,1.0148119
2003-12-16,1.0138903
2003-12-17,1.0141138
2003-12-18,1.0142719
2003-12-19,1.0152631
2003-12-20,1.0158604
2003-12-21,1.0151306
2003-12-22,1.0164981
2003-12-23,1.015829
2003-12-24,1.0159217
2003-12-25,1.0160828
2003-12-26,1.0155288
2003-12-27,1.0159417
2003-12-28,1.0160755
2003-12-29,1.0168333
2003-12-30,1.0162829
2003-12-31,1.0164808
2004-01-01,1.0165321
2004-01-02,1.0154911
2004-01-03,1.016168
2004-01-04,1.015048
2004-01-05,1.014744
2004-01-06,1.0153204
2004-01-07,1.0146189
2004-01-08,1.0148945
2004-01-09,1.0139942
2004-01-10,1.0145022
2004-01-11,1.0140758
2004-01-12,1.0130693
2004-01-13,1.0112673
2004-01-14,1.0127599
2004-01-15,1.0123655
2004-01-16,1.0120509
2004-01-17,1.012392
2004-01-18,1.0118144
2004-01-19,1.0120858
2004-01-20,1.0114429
2004-01-21,1.0116565
2004-01-22,1.0117283
2004-01-23,1.011317
2004-01-24,1.0115674
2004-01-25,1.0113993
2004-01-26,1.011428
2004-01-27,1.0112714
2004-01-28,1.012154
2004-01-29,1.0142001
2004-01-30,1.0130686
2004-01-31,1.0131406
2004-02-01,1.0135336
2004-02-02,1.0132474
2004-02-03,1.0119365
2004-02-04,1.012905
2004-02-05,1.0124186
2004-02-06,1.0122102
2004-02-07,1.0125115
2004-02-08,1.0123194
2004-02-09,1.0123472
2004-02-10,1.011814
2004-02-11,1.01216
2004-02-12,1.011744
2004-02-13,1.011009
2004-02-14,1.0081791
2004-02-15,1.010166
2004-02-16,1.0097843
2004-02-17,1.0098431
2004-02-18,1.0099312
2004-02-19,1.0098749
2004-02-20,1.009883
2004-02-21,1.009376
2004-02-22,1.0099273
2004-02-23,1.0097286
2004-02-24,1.0096217
2004-02-25,1.0097592
2004-02-26,1.0095228
2004-02-27,1.0096346
2004-02-28,1.0100294
2004-02-29,1.0100287
2004-03-01,1.0084267
2004-03-02,1.0105588
2004-03-03,1.0096705
2004-03-04,1.0095513
2004-03-05,1.0099266
2004-03-06,1.0092492
2004-03-07,1.0095761
2004-03-08,1.009108
2004-03-09,1.0094573
2004-03-10,1.0093806
2004-03-11,1.0099103
2004-03-12,1.0095828
2004-03-13,1.0098461
2004-03-14,1.0097798
2004-03-15,1.0099392
2004-03-16,1.0100886
2004-03-17,1.0099393
2004-03-18,1.0095158
2004-03-19,1.0098478
2004-03-20,1.0101833
2004-03-21,1.009849
2004-03-22,1.0095701
2004-03-23,1.0098672
2004-03-24,1.00865
2004-03-25,1.0087712
2004-03-26,1.0090947
2004-03-27,1.0090727
2004-03-28,1.0089796
2004-03-29,1.0086024
2004-03-30,1.0088847
2004-03-31,1.008732
2004-04-01,1.0087396
2004-04-02,1.0024158
2004-04-03,1.0066975
2004-04-04,1.0059456
2004-04-05,1.0061163
2004-04-06,1.0062535
2004-04-07,1.0072576
2004-04-08,1.0065417
2004-04-09,1.0071368
2004-04-10,1.0077994
2004-04-11,1.0071589
2004-04-12,1.0068454
2004-04-13,1.0072675
2004-04-14,1.0060916
2004-04-15,1.0067334
2004-04-16,1.0062283
2004-04-17,1.0070416
2004-04-18,1.0039107
2004-04-19,1.0059255
2004-04-20,1.0056257
2004-04-21,1.0060531
2004-04-22,1.0058681
2004-04-23,1.0073905
2004-04-24,1.0064373
2004-04-25,1.0080479
2004-04-26,1.0076427
2004-04-27,1.0073762
2004-04-28,1.0076618
2004-04-29,1.0075604
2004-04-30,1.0076724
2004-05-01,1.0076314
2004-05-02,1.0075321
2004-05-03,1.0077077
2004-05-04,1.0073336
2004-05-05,1.007537
2004-05-06,1.0075262
2004-05-07,1.0090666
2004-05-08,1.0080425
2004-05-09,1.0081779
2004-05-10,1.0084288
2004-05-11,1.0084572
2004-05-12,1.0082034
2004-05-13,1.0083631
2004-05-14,1.0084406
2004-05-15,1.0083357
2004-05-16,1.0077
2004-05-17,1.0081584
2004-05-18,1.0069646
2004-05-19,1.0074099
2004-05-20,1.0061558
2004-05-21,1.0070484
2004-05-22,1.0068711
2004-05-23,1.0061232
2004-05-24,1.0066805
2004-05-25,1.0064415
2004-05-26,1.006415
2004-05-27,1.007482
2004-05-28,1.0003474
2004-05-29,1.0047452
2004-05-30,1.0061834
2004-05-31,1.0037568
2004-06-01,1.007138
2004-06-02,1.0056913
2004-06-03,1.0065671
2004-06-04,1.0079031
2004-06-05,1.0257245
2004-06-06,1.0128936
2004-06-07,1.0154458
2004-06-08,1.0155501
2004-06-09,1.014627
2004-06-10,1.0159554
2004-06-11,1.0153759
2004-06-12,1.0149912
2004-06-13,1.0197282
2004-06-14,1.0166911
2004-06-15,1.0234559
2004-06-16,1.0199472
2004-06-17,1.0179
2004-06-18,1.0204257
2004-06-19,1.0182986
2004-06-20,1.0171431
2004-06-21,1.0143498
2004-06-22,1.0156887
2004-06-23,1.0157272
2004-06-24,1.0137607
2004-06-25,1.0150578
2004-06-26,1.0132527
2004-06-27,1.0140227
2004-06-28,1.0115681
2004-06-29,1.0105146
2004-06-30,1.0120387
2004-07-01,1.0094033
2004-07-02,1.0106509
2004-07-03,0.9877944
2004-07-04,1.0026828
2004-07-05,1.0014675
2004-07-06,0.9989977
2004-07-07,0.99996597
2004-07-08,1.0010481
2004-07-09,1.0000092
2004-07-10,0.9963703
2004-07-11,0.99914926
2004-07-12,1.003474
2004-07-13,0.99966085
2004-07-14,1.004462
2004-07-15,1.006203
2004-07-16,1.0034391
2004-07-17,1.0066881
2004-07-18,1.0054444
2004-07-19,1.0057243
2004-07-20,1.0059527
2004-07-21,1.0048392
2004-07-22,1.003786
2004-07-23,1.0018089
2004-07-24,1.0007979
2004-07-25,1.0021404
2004-07-26,1.0040786
2004-07-27,1.0023465
2004-07-28,1.0035725
2004-07-29,1.0033346
2004-07-30,1.0035034
2004-07-31,1.010974
2004-08-01,1.0059239
2004-08-02,1.0069798
2004-08-03,1.0079525
2004-08-04,1.0072795
2004-08-05,1.007403
2004-08-06,1.0068823
2004-08-07,1.0071917
2004-08-08,1.00744
2004-08-09,1.0068386
2004-08-10,1.0071561
2004-08-11,1.0064495
2004-08-12,1.006814
2004-08-13,1.0062454
2004-08-14,1.0065027
2004-08-15,1.0057837
2004-08-16,1.006827
2004-08-17,1.006371
2004-08-18,1.0075846
2004-08-19,1.0069274
2004-08-20,1.0073464
2004-08-21,1.0072861
2004-08-22,1.0081133
2004-08-23,1.0072606
2004-08-24,1.0048841
2004-08-25,1.0068084
2004-08-26,1.0063173
2004-08-27,1.007159
2004-08-28,1.0067613
2004-08-29,1.0078886
2004-08-30,1.0072697
2004-08-31,1.0069871
2004-09-01,1.0078499
2004-09-02,1.0073683
2004-09-03,1.0063633
2004-09-04,1.0071924
2004-09-05,1.0048239
2004-09-06,1.0061293
2004-09-07,1.0057613
2004-09-08,1.0061092
2004-09-09,1.0120193
2004-09-10,1.0087291
2004-09-11,1.0089483
2004-09-12,1.0098404
2004-09-13,1.0091723
2004-09-14,1.0087609
2004-09-15,1.0092573
2004-09-16,1.0077083
2004-09-17,1.0088158
2004-09-18,1.0085934
2004-09-19,1.0079507
